AERONET Version 3
Sao_Paulo
Version 3: Almucantar Level 1.5 Inversion
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
All Points,Contact: PI=Paulo_Artaxo; PI Email=artaxo@if.usp.br 
UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Sao_Paulo,11:08:2018,18:25:43,223,223.767859,1.591600,1.600000,1.600000,1.600000,0.008351,0.008113,0.008106,0.008031,61.638401,61.070755,3.338514,0.203442,0.082884,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.052440,0.102740,0.190270,0.199360,1,1,07:09:2019,05:25:01,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:08:2018,19:14:20,223,223.801620,1.589500,1.600000,1.600000,1.600000,0.021114,0.017743,0.017657,0.017474,71.245420,70.633582,3.899158,0.158129,0.087985,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.056630,0.111600,0.207580,0.214740,1,1,07:09:2019,05:25:04,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,11:08:2018,19:38:35,223,223.818461,1.545900,1.520700,1.522300,1.522400,0.020283,0.014143,0.014108,0.014582,76.261328,75.634714,2.260767,0.093027,0.094538,4,10,7,5,4,10,7,6,4,10,7,6,4,10,7,5,0.059960,0.118610,0.221140,0.226850,1,1,07:09:2019,05:25:22,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,12:08:2018,19:14:59,224,224.802072,1.504900,1.492700,1.481400,1.470200,0.000847,0.001056,0.001498,0.001741,71.254999,70.641118,2.365055,0.066066,0.090173,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.056630,0.111610,0.207590,0.214750,1,1,13:02:2021,23:13:07,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,12:08:2018,19:39:09,224,224.818854,1.494500,1.474300,1.463700,1.454700,0.002494,0.005431,0.007135,0.007983,76.268616,75.640288,2.530134,0.035908,0.078447,4,10,7,5,4,10,7,6,4,10,7,6,4,10,7,6,0.059970,0.118630,0.221170,0.226860,1,1,07:09:2019,05:25:28,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,13:08:2018,16:13:59,225,225.676377,1.330000,1.342200,1.351300,1.360300,0.000605,0.000613,0.000617,0.000618,41.283321,41.006574,4.925896,0.306350,0.152413,4,11,8,2,4,8,8,2,4,11,6,2,4,6,3,1,0.048150,0.094050,0.171980,0.183330,0,1,07:09:2019,05:25:16,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,13:08:2018,17:13:59,225,225.718044,1.491600,1.504200,1.516900,1.516900,0.001747,0.001787,0.001808,0.001816,48.839220,48.384177,3.408564,0.222914,0.139521,3,11,7,4,3,10,6,4,3,10,7,4,4,8,6,3,0.049100,0.096130,0.176400,0.187170,0,1,07:09:2019,05:25:15,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,13:08:2018,18:13:57,225,225.759688,1.518600,1.502400,1.504500,1.497400,0.006878,0.006919,0.007772,0.007975,59.111345,58.553651,2.756703,0.130497,0.197096,3,11,7,5,3,11,7,5,4,10,7,5,4,10,7,4,0.051230,0.100690,0.185850,0.195510,1,1,07:09:2019,05:25:04,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,13:08:2018,18:25:30,225,225.767708,1.445000,1.455700,1.465700,1.465900,0.006008,0.006346,0.007881,0.008107,61.292269,60.720828,1.981484,0.081555,0.198948,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051860,0.102030,0.188560,0.197940,1,1,07:09:2019,05:25:11,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,13:08:2018,19:15:36,225,225.802500,1.370700,1.377600,1.385000,1.384300,0.006407,0.006550,0.007826,0.008255,71.258898,70.642999,2.133111,0.042582,0.228843,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.055990,0.110720,0.205940,0.213560,1,1,13:02:2021,23:34:40,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,13:08:2018,19:39:44,225,225.819259,1.330000,1.337100,1.345900,1.347400,0.004683,0.004639,0.004756,0.004785,76.280460,75.650413,2.841027,0.122465,0.234275,4,10,7,5,4,10,7,5,4,10,7,6,4,10,7,6,0.059200,0.117440,0.219210,0.225530,1,1,07:09:2019,05:25:16,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,14:08:2018,12:04:15,226,226.502951,1.492100,1.461700,1.458700,1.452100,0.002996,0.003095,0.003460,0.003555,58.815489,59.378153,3.090746,0.189394,0.143536,3,6,7,5,4,10,7,5,3,6,7,5,3,7,5,5,0.051030,0.100560,0.186200,0.196400,1,1,13:02:2021,23:18:45,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,14:08:2018,12:13:48,226,226.509583,1.572800,1.538400,1.555500,1.558800,0.015334,0.020380,0.024561,0.024999,57.049637,57.600075,2.462918,0.076714,0.141036,4,10,8,4,4,10,7,5,4,10,7,5,4,10,7,5,0.050600,0.099590,0.184170,0.194530,1,1,07:09:2019,05:25:09,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,14:08:2018,13:13:48,226,226.551250,1.591100,1.574300,1.596400,1.600000,0.012847,0.017361,0.023374,0.023934,47.086131,47.526893,2.052993,0.153853,0.114585,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048800,0.095580,0.175530,0.186640,0,1,13:02:2021,23:18:51,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,14:08:2018,14:13:50,226,226.592940,1.576900,1.576800,1.593400,1.600000,0.019451,0.021235,0.021124,0.020575,40.103159,40.354407,2.926121,0.274341,0.095950,4,11,9,1,4,11,9,1,4,11,9,1,4,11,9,1,0.048010,0.093800,0.171550,0.183050,0,1,07:09:2019,05:25:04,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,14:08:2018,17:13:47,226,226.717905,1.594400,1.583200,1.600000,1.600000,0.033816,0.028063,0.028900,0.029404,48.599019,48.141687,4.033774,0.257561,0.152308,3,11,7,4,3,11,7,4,4,10,7,4,4,10,7,4,0.049070,0.096050,0.176240,0.187020,0,1,07:09:2019,05:25:21,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,14:08:2018,18:13:47,226,226.759572,1.600000,1.600000,1.600000,1.600000,0.027344,0.022400,0.020745,0.019771,58.919782,58.360122,5.035322,0.250301,0.109593,3,11,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.051180,0.100580,0.185620,0.195310,0,1,07:09:2019,05:25:11,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,14:08:2018,18:25:21,226,226.767604,1.600000,1.600000,1.600000,1.600000,0.026788,0.021691,0.020878,0.020431,61.111239,60.537908,4.824363,0.243484,0.107972,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.051810,0.101910,0.188320,0.197720,1,1,13:02:2021,23:18:49,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2018,18:26:13,230,230.768206,1.330000,1.357400,1.367000,1.370600,0.004964,0.005041,0.005076,0.005080,60.673590,60.090894,12.787299,0.171293,0.276772,3,10,8,5,3,10,8,4,3,10,8,4,3,10,8,5,0.051680,0.101630,0.187750,0.197200,0,1,14:02:2021,00:08:34,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2018,19:18:40,230,230.804630,1.425200,1.416700,1.415300,1.411000,0.006724,0.009602,0.011612,0.012356,71.293608,70.667697,2.607882,0.038893,0.220487,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.056010,0.110760,0.206020,0.213610,1,1,14:02:2021,00:08:56,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,18:08:2018,19:42:26,230,230.821134,1.424400,1.411100,1.397800,1.387500,0.008046,0.010827,0.012497,0.012355,76.310884,75.672443,5.117375,0.037181,0.234423,4,10,7,5,4,10,7,6,4,10,5,6,4,10,6,4,0.059230,0.117490,0.219290,0.225590,1,1,07:09:2019,05:25:26,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2018,11:58:12,231,231.498750,1.484800,1.478300,1.487000,1.493900,0.003752,0.004659,0.004734,0.004633,58.767738,59.346010,3.797596,0.082700,0.234504,4,10,7,5,4,10,7,5,3,11,7,4,3,10,5,5,0.051020,0.100530,0.186150,0.196370,1,1,07:09:2019,05:25:07,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2018,12:12:52,231,231.508935,1.459100,1.445400,1.449800,1.462500,0.000500,0.000500,0.000500,0.000500,55.991731,56.552296,5.350983,0.192504,0.229137,4,10,8,4,4,10,7,4,3,8,5,4,4,10,8,3,0.050350,0.099060,0.183040,0.193500,0,1,14:02:2021,00:23:44,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2018,13:12:52,231,231.550602,1.483100,1.481900,1.491600,1.491700,0.006742,0.009444,0.010387,0.010294,45.803342,46.256066,1.792656,0.104226,0.183453,4,10,8,3,4,10,8,3,4,9,6,3,4,10,6,3,0.048630,0.095210,0.174710,0.185910,0,1,14:02:2021,00:24:04,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,19:08:2018,19:42:57,231,231.821493,1.506000,1.530200,1.539000,1.541400,0.001503,0.001500,0.001500,0.001498,76.315530,75.675448,24.675496,0.214226,0.181602,4,10,6,6,4,9,3,4,4,8,2,3,4,8,2,3,0.059230,0.117500,0.219320,0.225600,0,1,14:02:2021,00:23:31,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2018,10:41:18,232,232.445347,1.446600,1.456300,1.462600,1.465300,0.009491,0.011608,0.014289,0.015752,74.213003,74.851714,1.435159,0.005630,0.161863,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057420,0.114530,0.215120,0.223370,1,1,14:02:2021,01:10:48,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2018,11:04:55,232,232.461748,1.462700,1.486500,1.503800,1.510900,0.009839,0.010330,0.013674,0.015546,69.240576,69.866117,1.827226,0.033977,0.159661,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.054710,0.108620,0.202970,0.211990,1,1,07:09:2019,05:25:18,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2018,11:56:59,232,232.497905,1.388800,1.424200,1.451600,1.466900,0.010249,0.010796,0.014100,0.014378,58.755316,59.336642,1.451621,0.024225,0.187125,4,10,7,5,4,10,7,5,3,11,7,5,3,11,7,5,0.051010,0.100520,0.186140,0.196360,1,1,14:02:2021,01:11:23,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2018,12:12:37,232,232.508762,1.503400,1.522100,1.549100,1.559000,0.011113,0.010660,0.013288,0.013491,55.782576,56.345268,1.742447,0.052636,0.189524,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.050310,0.098960,0.182830,0.193310,1,1,14:02:2021,01:11:09,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2018,13:12:40,232,232.550463,1.579400,1.585900,1.600000,1.600000,0.020494,0.020869,0.021543,0.021465,45.538636,45.993837,3.471723,0.273741,0.210137,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.048590,0.095130,0.174540,0.185760,0,1,14:02:2021,01:11:28,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,20:08:2018,19:19:53,232,232.805475,1.522300,1.493300,1.498000,1.495100,0.016287,0.013525,0.013194,0.013375,71.314873,70.685025,4.223158,0.023364,0.536568,4,10,7,6,4,10,3,2,4,10,4,2,4,10,3,2,0.056020,0.110780,0.206060,0.213640,0,1,14:02:2021,01:11:58,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2018,11:03:53,233,233.461030,1.527300,1.549700,1.572300,1.580600,0.010872,0.008517,0.011012,0.012359,69.233381,69.860928,1.850611,0.035998,0.188680,4,10,7,6,4,10,7,6,4,10,6,6,4,10,4,6,0.057540,0.114660,0.214130,0.223890,1,1,07:09:2019,05:25:58,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2018,11:55:44,233,233.497037,1.505700,1.534200,1.562500,1.574600,0.010576,0.007580,0.010541,0.011291,58.748221,59.332608,1.587680,0.039098,0.194434,4,10,7,5,4,10,7,5,3,11,7,5,3,11,7,5,0.053180,0.104590,0.194010,0.204760,1,1,14:02:2021,01:00:33,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2018,12:12:25,233,233.508623,1.586500,1.596400,1.600000,1.600000,0.018388,0.018606,0.018594,0.018671,55.561242,56.126002,3.048077,0.340728,0.200395,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.052280,0.102480,0.189740,0.200740,1,1,14:02:2021,01:00:29,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2018,13:12:26,233,233.550301,1.593300,1.598900,1.600000,1.600000,0.018992,0.018463,0.018654,0.018495,45.275869,45.733644,4.528340,0.349719,0.197805,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.050210,0.097590,0.179700,0.191330,0,1,14:02:2021,01:00:22,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,21:08:2018,17:12:27,233,233.716979,1.592900,1.600000,1.600000,1.600000,0.003288,0.003309,0.003340,0.003351,46.906867,46.431832,4.478301,0.404124,0.283443,4,9,7,2,4,10,6,2,4,10,8,3,4,9,7,3,0.050530,0.098180,0.180570,0.191820,0,1,14:02:2021,01:00:44,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:08:2018,10:38:24,235,235.443333,1.452300,1.465700,1.475900,1.478600,0.015795,0.010896,0.011653,0.012918,74.187038,74.830735,1.880717,0.003578,0.279832,4,10,7,6,4,9,7,6,4,10,7,5,4,10,7,5,0.060680,0.121880,0.228470,0.237630,1,1,14:02:2021,01:23:45,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,23:08:2018,11:01:46,235,235.459560,1.386900,1.427400,1.453800,1.467900,0.014135,0.009365,0.010283,0.011568,69.224229,69.855753,1.398731,0.003469,0.293821,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.057530,0.114640,0.214100,0.223880,1,1,14:02:2021,01:24:00,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,24:08:2018,11:00:46,236,236.458866,1.600000,1.587400,1.593400,1.594000,0.000500,0.000500,0.000500,0.000500,69.204950,69.838392,16.667597,0.359773,0.196204,4,7,6,6,4,9,4,5,1,8,1,4,4,4,1,4,0.057520,0.114610,0.214070,0.223840,0,1,14:02:2021,02:32:34,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,24:08:2018,11:51:59,236,236.494433,1.600000,1.600000,1.600000,1.600000,0.010767,0.009935,0.009839,0.009891,58.721439,59.314832,4.164465,0.247871,0.183126,4,9,7,5,4,10,5,5,3,7,5,5,3,9,5,5,0.053170,0.104560,0.193970,0.204740,1,1,14:02:2021,02:33:05,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:08:2018,13:10:37,240,240.549039,1.529600,1.523000,1.523600,1.516600,0.007536,0.008926,0.009967,0.010198,43.389899,43.866633,3.310721,0.213729,0.166084,4,10,8,3,4,6,8,3,4,10,8,3,4,10,8,3,0.049930,0.096930,0.178350,0.190090,0,1,14:02:2021,03:52:05,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:08:2018,17:10:39,240,240.715729,1.566100,1.541000,1.545800,1.546300,0.006871,0.008111,0.009396,0.009594,45.123010,44.628872,2.314361,0.167204,0.220964,2,10,8,3,4,9,4,3,4,8,5,3,4,10,5,3,0.050240,0.097510,0.179210,0.190580,0,1,07:09:2019,05:25:56,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:08:2018,18:10:37,240,240.757373,1.483700,1.498600,1.513700,1.516300,0.007332,0.009516,0.011575,0.011684,56.096893,55.508224,2.539396,0.149381,0.216577,4,10,8,4,4,10,8,4,4,10,7,4,4,5,6,4,0.052550,0.102760,0.189650,0.200030,1,1,07:09:2019,05:25:11,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:08:2018,18:33:52,240,240.773519,1.491200,1.490900,1.500200,1.496800,0.013908,0.010947,0.012977,0.014124,60.762262,60.150847,2.840516,0.033962,0.326735,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.054010,0.106050,0.196070,0.205900,1,1,14:02:2021,03:52:15,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:08:2018,19:24:19,240,240.808553,1.496800,1.441300,1.435000,1.428100,0.011940,0.007269,0.008031,0.008487,71.366224,70.721523,1.620510,0.008587,0.334228,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,5,0.059110,0.117410,0.217920,0.226000,1,1,07:09:2019,05:26:32,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,28:08:2018,19:47:25,240,240.824595,1.469100,1.427500,1.419800,1.412000,0.011004,0.009459,0.012196,0.012887,76.373404,75.719354,1.404817,0.002683,0.345880,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.062850,0.125690,0.233700,0.240550,1,1,07:09:2019,05:25:48,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2018,13:10:21,241,241.548854,1.469400,1.443400,1.452700,1.439100,0.004026,0.004020,0.004050,0.004138,43.112490,43.592025,4.532417,0.196363,0.242238,4,10,9,2,4,10,6,2,4,8,6,3,4,10,8,3,0.050340,0.097370,0.182580,0.194830,0,1,14:02:2021,03:32:49,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2018,17:10:22,241,241.715532,1.481100,1.481600,1.490700,1.488700,0.014532,0.012905,0.014700,0.015452,44.863868,44.366882,3.438927,0.160756,0.224094,4,10,8,3,4,10,8,3,4,9,8,3,4,10,7,3,0.050650,0.097940,0.183450,0.195350,0,1,14:02:2021,03:33:15,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2018,18:10:20,241,241.757176,1.330000,1.356100,1.374900,1.380400,0.010415,0.008936,0.009694,0.010033,55.887393,55.296592,4.303890,0.116419,0.225528,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.052940,0.103070,0.193930,0.205220,1,1,14:02:2021,03:34:15,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2018,18:34:34,241,241.774005,1.577300,1.544900,1.556300,1.558900,0.025364,0.021715,0.024628,0.024824,60.769645,60.155541,1.391937,0.033481,0.223260,3,10,8,5,3,10,8,5,3,10,8,5,3,10,7,5,0.054450,0.106430,0.200680,0.211610,1,1,14:02:2021,03:34:05,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2018,19:24:50,241,241.808912,1.540100,1.491700,1.493900,1.491600,0.022996,0.014405,0.017444,0.019034,71.371192,70.724748,1.550917,0.011273,0.206925,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.059520,0.117610,0.222710,0.232580,1,1,07:09:2019,05:25:36,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,29:08:2018,19:47:53,241,241.824919,1.598700,1.513200,1.504500,1.498900,0.025782,0.018353,0.020568,0.022236,76.379579,75.724091,1.709088,0.007278,0.203337,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.063240,0.125740,0.238600,0.247740,1,1,14:02:2021,03:34:21,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2018,10:31:17,242,242.438391,1.520200,1.511600,1.525600,1.527300,0.014417,0.012828,0.016891,0.018787,74.141810,74.796461,1.710918,0.011285,0.101284,4,10,6,6,4,10,7,6,4,10,7,6,4,10,6,6,0.061050,0.121930,0.233200,0.244570,1,1,07:09:2019,05:25:35,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2018,10:54:17,242,242.454363,1.597600,1.591000,1.600000,1.600000,0.018225,0.019407,0.023575,0.024352,69.163731,69.808402,2.242887,0.070301,0.100097,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.057910,0.114800,0.218710,0.230250,1,1,07:09:2019,05:25:27,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2018,11:44:23,242,242.489155,1.415800,1.461400,1.504200,1.521000,0.009467,0.009413,0.010760,0.011652,58.672547,59.283150,1.398890,0.070339,0.097623,4,10,7,5,4,10,6,5,3,11,6,5,3,11,6,5,0.053600,0.104930,0.198490,0.210350,1,1,14:02:2021,04:25:09,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2018,12:10:05,242,242.507002,1.589200,1.593000,1.600000,1.600000,0.019056,0.016294,0.018638,0.018853,53.562782,54.146962,3.736386,0.248567,0.104009,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.052230,0.101770,0.191920,0.203920,1,1,07:09:2019,05:25:10,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2018,13:10:03,242,242.548646,1.588400,1.587000,1.600000,1.600000,0.030147,0.029584,0.028542,0.026559,42.838523,43.320954,3.822348,0.340642,0.114448,4,10,9,2,4,10,9,2,4,10,9,2,4,10,8,3,0.050300,0.097280,0.182390,0.194650,0,1,07:09:2019,05:25:16,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,30:08:2018,17:10:06,242,242.715347,1.597600,1.600000,1.600000,1.600000,0.002636,0.002815,0.002808,0.002801,44.607727,44.107818,4.419238,0.509111,0.129323,4,10,4,3,4,7,1,3,4,7,2,3,4,6,3,3,0.050610,0.097850,0.183260,0.195180,0,1,14:02:2021,04:24:27,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2018,10:30:14,243,243.437662,1.556000,1.565600,1.584400,1.595800,0.018148,0.014042,0.016444,0.017455,74.137216,74.793337,1.006746,0.010459,0.124640,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.061040,0.121930,0.233170,0.244560,1,1,14:02:2021,04:22:02,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2018,10:53:09,243,243.453576,1.582100,1.593000,1.600000,1.600000,0.020396,0.015870,0.017210,0.018215,69.164593,69.811061,2.607196,0.167925,0.134872,4,10,6,6,4,10,7,6,4,10,7,6,4,10,6,6,0.057910,0.114800,0.218720,0.230260,1,1,14:02:2021,04:22:07,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2018,11:43:07,243,243.488275,1.600000,1.600000,1.600000,1.600000,0.024413,0.020335,0.020349,0.020105,58.663686,59.277031,3.473344,0.245716,0.164346,4,10,6,5,4,10,7,5,3,11,7,5,3,11,7,5,0.053590,0.104920,0.198490,0.210340,1,1,07:09:2019,05:25:16,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2018,12:09:46,243,243.506782,1.600000,1.600000,1.600000,1.600000,0.025771,0.021836,0.020618,0.020403,53.342362,53.928771,5.577029,0.221767,0.155995,3,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.052180,0.101650,0.191670,0.203680,0,1,14:02:2021,04:21:59,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2018,13:09:46,243,243.548449,1.590500,1.590900,1.599400,1.600000,0.022176,0.020463,0.019616,0.019174,42.560196,43.045505,5.597404,0.309264,0.130382,4,11,8,2,4,10,9,2,4,10,9,2,4,10,9,2,0.050270,0.097200,0.182200,0.194480,0,1,14:02:2021,04:22:52,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2018,17:09:46,243,243.715116,1.600000,1.600000,1.600000,1.600000,0.006290,0.006275,0.006178,0.006148,44.340657,43.837929,5.998721,0.387612,0.213572,4,10,7,3,4,8,6,3,4,7,8,3,4,10,8,3,0.050570,0.097760,0.183070,0.195000,0,1,14:02:2021,04:22:58,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2018,18:09:46,243,243.756782,1.600000,1.600000,1.600000,1.600000,0.003688,0.003361,0.003169,0.003104,55.470393,54.875300,9.312421,0.382997,0.149521,4,10,8,4,4,10,6,4,4,10,5,4,4,10,5,4,0.052830,0.102820,0.193420,0.204730,0,1,14:02:2021,04:22:58,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,31:08:2018,18:35:57,243,243.774965,1.600000,1.600000,1.600000,1.600000,0.007452,0.006125,0.005671,0.005572,60.787464,60.168084,6.221933,0.128717,0.153503,3,10,8,5,3,10,8,4,3,10,8,4,3,10,8,4,0.054460,0.106450,0.200700,0.211630,0,1,14:02:2021,04:23:18,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
Sao_Paulo,01:09:2018,10:29:10,244,244.436921,1.496500,1.522600,1.546100,1.557800,0.013503,0.009028,0.009997,0.010821,74.135234,74.792801,1.599747,0.009171,0.228112,4,10,7,6,4,10,7,6,4,10,6,6,4,10,7,6,0.061040,0.121920,0.233170,0.244560,1,1,14:02:2021,04:47:39,196,-23.561500,-46.734983,786.000000,lev15,Almucantar
